UniqueID,Yearplanted,RowTree,Collector,Population,Status,Current.name,FieldID,Status.1,Observations,TaxonoriginalDN,Section,Regeneration.Strategy,AICorrected,MAT,MAP,Drought2019Scale.mean,Drought2019Scale.sd,Drought2019Scale.l,Drought2020Scale.mean,Drought2020Scale.sd,Drought2020Scale.l,AridityClass,Victoria ,Anne,Sampled.ANU,Threatened NSW,Final
1314,1996,R093/T08,D.Nicolle,"Laura, Qld",Alive,Eucalyptus camaldulensis subsp. simulata,CCA1644,OK,,Eucalyptus camaldulensis subsp. simulata,Exsertaria,Combination,0.4977,26.09166718,1062,1.5,0.577350269,5,1.25,0.5,5,Semiarid,,x,,,x
1314,1996,R093/T09,D.Nicolle,"Laura, Qld",Alive,Eucalyptus camaldulensis subsp. simulata,CCA1645,OK,,Eucalyptus camaldulensis subsp. simulata,Exsertaria,Combination,0.4977,26.09166718,1062,1.5,0.577350269,5,1.25,0.5,5,Semiarid,,x,,,x
1314,1996,R093/T10,D.Nicolle,"Laura, Qld",Alive,Eucalyptus camaldulensis subsp. simulata,CCA1646,OK,,Eucalyptus camaldulensis subsp. simulata,Exsertaria,Combination,0.4977,26.09166718,1062,1.5,0.577350269,5,1.25,0.5,5,Semiarid,,x,,,x
1314,1996,R093/T12,D.Nicolle,"Laura, Qld",Alive,Eucalyptus camaldulensis subsp. simulata,CCA1647,OK,,Eucalyptus camaldulensis subsp. simulata,Exsertaria,Combination,0.4977,26.09166718,1062,1.5,0.577350269,5,1.25,0.5,5,Semiarid,,x,,,x
1315,1996,R093/T14,D.Nicolle,"Laura, Qld",Alive,Eucalyptus chlorophylla,,,,Eucalyptus chlorophylla,Adnataria,Combination,0.5071,26.09583282,1082,0,,0,0,,0,DrySubhumid,,x,,,x
1315,1996,R093/T15,D.Nicolle,"Laura, Qld",Alive,Eucalyptus chlorophylla,,,,Eucalyptus chlorophylla,Adnataria,Combination,0.5071,26.09583282,1082,0,,0,0,,0,DrySubhumid,,x,,,x
1305,1996,R094/T01,,"Herberton, Qld",,Eucalyptus granitica,,,,Eucalyptus granitica,Adnataria,Combination,0.8318,19.9375,1487,0.333333333,,,0.333333333,,,Humid,,x,x,,x
1305,1996,R094/T02,,"Herberton, Qld",,Eucalyptus granitica,,,,Eucalyptus granitica,Adnataria,Combination,0.8318,19.9375,1487,0.333333333,,,0.333333333,,,Humid,,x,,,x
1305,1996,R094/T03,,"Herberton, Qld",,Eucalyptus granitica,,,,Eucalyptus granitica,Adnataria,Combination,0.8318,19.9375,1487,0.333333333,,,0.333333333,,,Humid,,x,,,x
1226,1996,R094/T10,D.Nicolle,"Lithgow, NSW",Alive,Eucalyptus pulverulenta,CCA1662,OK,,Eucalyptus pulverulenta,Maidenaria,Lignotuber,0.6078,13.05000019,880,2.25,0.5,4,2,0,4,DrySubhumid,X,,,X,x
1226,1996,R094/T11,D.Nicolle,"Lithgow, NSW",Alive,Eucalyptus pulverulenta,CCA1663,OK,,Eucalyptus pulverulenta,Maidenaria,Lignotuber,0.6078,13.05000019,880,2.25,0.5,4,2,0,4,DrySubhumid,X,,,X,x
1226,1996,R094/T12,D.Nicolle,"Lithgow, NSW",Alive,Eucalyptus pulverulenta,CCA1664,OK,,Eucalyptus pulverulenta,Maidenaria,Lignotuber,0.6078,13.05000019,880,2.25,0.5,4,2,0,4,DrySubhumid,X,,,X,x
1226,1996,R094/T13,D.Nicolle,"Lithgow, NSW",Alive,Eucalyptus pulverulenta,CCA1665,OK,,Eucalyptus pulverulenta,Maidenaria,Lignotuber,0.6078,13.05000019,880,2.25,0.5,4,2,0,4,DrySubhumid,X,,,X,x
1309,1996,R094/T18,D.Nicolle,"Walkamin, Qld",Alive,Eucalyptus insulana,CCA1670,OK,,Eucalyptus insulana,Exsertaria,Combination,0.8819,20.97083282,1564,0.666666667,0.577350269,4,0.333333333,0.577350269,4,Humid,,x,,,x
1309,1996,R094/T20,D.Nicolle,"Walkamin, Qld",Alive,Eucalyptus insulana,CCA1671,OK,,Eucalyptus insulana,Exsertaria,Combination,0.8819,20.97083282,1564,0.666666667,0.577350269,4,0.333333333,0.577350269,4,Humid,,x,,,x
2569,1999,R174/T17,,,,Eucalyptus cladocalyx subsp. petila,CCA3494,OK,,Eucalyptus cladocalyx subsp. petila,Sejunctae,Stem,0.2284,15.44999981,476,0,0,4,0,0,4,Semiarid,,,,,
2569,1999,R174/T18,,,,Eucalyptus cladocalyx subsp. petila,CCA3495,OK,,Eucalyptus cladocalyx subsp. petila,Sejunctae,Stem,0.2284,15.44999981,476,0,0,4,0,0,4,Semiarid,,,,,
2569,1999,R174/T19,,,,Eucalyptus cladocalyx subsp. petila,CCA3496,OK,,Eucalyptus cladocalyx subsp. petila,Sejunctae,Stem,0.2284,15.44999981,476,0,0,4,0,0,4,Semiarid,,,,,
2569,1999,R174/T20,,,,Eucalyptus cladocalyx subsp. petila,CCA3497,OK,,Eucalyptus cladocalyx subsp. petila,Sejunctae,Stem,0.2284,15.44999981,476,0,0,4,0,0,4,Semiarid,,,,,
1309,1996,R094/T21,D.Nicolle,"Walkamin, Qld",Alive,Eucalyptus insulana,CCA1672,OK,,Eucalyptus insulana,Exsertaria,Combination,0.8819,20.97083282,1564,0.666666667,0.577350269,4,0.333333333,0.577350269,4,Humid,,x,,,x
1322,1996,R094/T26,D.Nicolle,"Lakeland, Qld",Alive,Eucalyptus cullenii,,,,Eucalyptus cullenii,Adnataria,Combination,0.5211,24.20000076,1045,0,,,0,,,DrySubhumid,,x,,,x
1322,1996,R094/T27,D.Nicolle,"Lakeland, Qld",Alive,Eucalyptus cullenii,,,,Eucalyptus cullenii,Adnataria,Combination,0.5211,24.20000076,1045,0,,,0,,,DrySubhumid,,x,,,x
1241,1996,R095/T02,D.Nicolle,"Wells Crossing, NSW",Alive,Eucalyptus bancroftii,CCA1683,OK,,Eucalyptus bancroftii,Exsertaria,Combination,0.7566,18.56666565,1243,1.5,0.707106781,4,2,0,4,Humid,,x,,,x
1241,1996,R095/T03,D.Nicolle,"Wells Crossing, NSW",Alive,Eucalyptus bancroftii,CCA1684,OK,,Eucalyptus bancroftii,Exsertaria,Combination,0.7566,18.56666565,1243,1.5,0.707106781,4,2,0,4,Humid,,x,,,x
1239,1996,R095/T21,D.Nicolle,"Telegraph Point, NSW",Alive,Eucalyptus propinqua,CCA1692,OK,,Eucalyptus propinqua,Exsertaria,Combination,0.8993,18.10833359,1437,2,1,5,2,1,5,Humid,,x,,,x
1239,1996,R095/T22,D.Nicolle,"Telegraph Point, NSW",Alive,Eucalyptus propinqua,CCA1693,OK,,Eucalyptus propinqua,Exsertaria,Combination,0.8993,18.10833359,1437,2,1,5,2,1,5,Humid,,x,,,x
1239,1996,R095/T24,D.Nicolle,"Telegraph Point, NSW",Alive,Eucalyptus propinqua,CCA1694,OK,,Eucalyptus propinqua,Exsertaria,Combination,0.8993,18.10833359,1437,2,1,5,2,1,5,Humid,,x,,,x
1676,1997,R133/T05,,"Melrose, SA",,Eucalyptus albens,,,,Eucalyptus albens,Adnataria,Combination,0.2313,15.82083321,487,0,,,0,,,Semiarid,,x,,,x
1676,1997,R133/T06,,"Melrose, SA",,Eucalyptus albens,,,,Eucalyptus albens,Adnataria,Combination,0.2313,15.82083321,487,0,,,0,,,Semiarid,,x,x,,x
1676,1997,R133/T07,,"Melrose, SA",,Eucalyptus albens,,,,Eucalyptus albens,Adnataria,Combination,0.2313,15.82083321,487,0,,,0,,,Semiarid,,x,,,x
1716,1997,R137/T19,D.Nicolle,"Salt Creek, SA",Alive,Eucalyptus fasciculosa,,,,Eucalyptus fasciculosa,Adnataria,Combination,0.3233,15.42500019,523,1,,,0.75,,,Semiarid,,x,,,x
1716,1997,R137/T21,D.Nicolle,"Salt Creek, SA",Alive,Eucalyptus fasciculosa,,,,Eucalyptus fasciculosa,Adnataria,Combination,0.3233,15.42500019,523,1,,,0.75,,,Semiarid,,x,,,x
1716,1997,R137/T22,D.Nicolle,"Salt Creek, SA",Alive,Eucalyptus fasciculosa,,,,Eucalyptus fasciculosa,Adnataria,Combination,0.3233,15.42500019,523,1,,,0.75,,,Semiarid,,x,,,x
1919,1997,R138/T05,D.Nicolle,"Mt Elizabeth Station, WA",Alive,Eucalyptus oligantha subsp. modica,,,,Eucalyptus oligantha,Adnataria,Combination,0.3573,24.83749962,908,0,,,0,,,Semiarid,,x,,,x
1919,1997,R138/T06,D.Nicolle,"Mt Elizabeth Station, WA",Alive,Eucalyptus oligantha subsp. modica,,,,Eucalyptus oligantha,Adnataria,Combination,0.3573,24.83749962,908,0,,,0,,,Semiarid,,x,,,x
1727,1997,R138/T16,D.Nicolle,"Aireys Inlet, Vic",Alive,Eucalyptus tricarpa,,,,Eucalyptus tricarpa,Adnataria,Combination,0.4994,14.09583282,668,0.666666667,,,1.333333333,,,Semiarid,,x,,,x
1727,1997,R138/T17,D.Nicolle,"Aireys Inlet, Vic",Alive,Eucalyptus tricarpa,,,,Eucalyptus tricarpa,Adnataria,Combination,0.4994,14.09583282,668,0.666666667,,,1.333333333,,,Semiarid,,x,,,x
1727,1997,R138/T18,D.Nicolle,"Aireys Inlet, Vic",Alive,Eucalyptus tricarpa,,,,Eucalyptus tricarpa,Adnataria,Combination,0.4994,14.09583282,668,0.666666667,,,1.333333333,,,Semiarid,,x,,,x
1916,1997,R138/T24,D.Nicolle,"Mt Barnett, WA",Alive,Eucalyptus jensenii,,,,Eucalyptus jensenii,Adnataria,Combination,0.3209,25.74166679,838,1.5,,,0,,,Semiarid,,x,,,x
1916,1997,R138/T27,D.Nicolle,"Mt Barnett, WA",Alive,Eucalyptus jensenii,,,,Eucalyptus jensenii,Adnataria,Combination,0.3209,25.74166679,838,1.5,,,0,,,Semiarid,,x,,,x
1751,1997,R141/T17,D.Nicolle,"Bega, NSW",Alive,Eucalyptus spectatrix,CCA3031,OK,,Eucalyptus spectatrix,Eucalyptus,Lignotuber,0.6982,14.60416698,917,1.5,1.732050808,4,1,0,4,DrySubhumid,X,,,,x
1751,1997,R141/T18,D.Nicolle,"Bega, NSW",Alive,Eucalyptus spectatrix,CCA3032,OK,,Eucalyptus spectatrix,Eucalyptus,Lignotuber,0.6982,14.60416698,917,1.5,1.732050808,4,1,0,4,DrySubhumid,X,,,,x
1751,1997,R141/T19,D.Nicolle,"Bega, NSW",Alive,Eucalyptus spectatrix,CCA3033,Dead,,Eucalyptus spectatrix,Eucalyptus,Lignotuber,0.6982,14.60416698,917,1.5,1.732050808,4,1,0,4,DrySubhumid,X,,,,x
1751,1997,R141/T20,D.Nicolle,"Bega, NSW",Alive,Eucalyptus spectatrix,CCA3034,OK,,Eucalyptus spectatrix,Eucalyptus,Lignotuber,0.6982,14.60416698,917,1.5,1.732050808,4,1,0,4,DrySubhumid,X,,,,x
1733,1997,R141/T29,D.Nicolle,"Metung, Vic",Alive,Eucalyptus bosistoana,CCA3041,OK,,Eucalyptus bosistoana,Adnataria,Combination,0.4895,14.57083321,709,0,0,4,1,0.816496581,4,Semiarid,X,x,x,,x
1733,1997,R141/T30,D.Nicolle,"Metung, Vic",Alive,Eucalyptus bosistoana,CCA3042,OK,,Eucalyptus bosistoana,Adnataria,Combination,0.4895,14.57083321,709,0,0,4,1,0.816496581,4,Semiarid,X,x,,,x
1733,1997,R141/T31,D.Nicolle,"Metung, Vic",Alive,Eucalyptus bosistoana,CCA3043,OK,Small,Eucalyptus bosistoana,Adnataria,Combination,0.4895,14.57083321,709,0,0,4,1,0.816496581,4,Semiarid,X,x,,,x
1733,1997,R141/T32,D.Nicolle,"Metung, Vic",Alive,Eucalyptus bosistoana,CCA3044,OK,Small,Eucalyptus bosistoana,Adnataria,Combination,0.4895,14.57083321,709,0,0,4,1,0.816496581,4,Semiarid,X,x,,,x
1765,1997,R141/T33,D.Nicolle,"Araluen 2, NSW",Alive,Eucalyptus kartzoffiana,CCA3045,OK,,Eucalyptus kartzoffiana,Maidenaria,Combination,0.5416,14.46249962,775,1.666666667,1.154700538,4,1.666666667,1.154700538,4,DrySubhumid,X,,,X,x
1765,1997,R141/T34,D.Nicolle,"Araluen 2, NSW",Alive,Eucalyptus kartzoffiana,CCA3046,OK,,Eucalyptus kartzoffiana,Maidenaria,Combination,0.5416,14.46249962,775,1.666666667,1.154700538,4,1.666666667,1.154700538,4,DrySubhumid,X,,,X,x
1765,1997,R141/T35,D.Nicolle,"Araluen 2, NSW",Alive,Eucalyptus kartzoffiana,CCA3047,OK,,Eucalyptus kartzoffiana,Maidenaria,Combination,0.5416,14.46249962,775,1.666666667,1.154700538,4,1.666666667,1.154700538,4,DrySubhumid,X,,,X,x
1738,1997,R142/T10,D.Nicolle,"Orbost, Vic",Alive,Eucalyptus polyanthemos subsp. vestita,CCA3053,OK,,Eucalyptus polyanthemos subsp. vestita (subsp. longior),Adnataria,Combination,0.6081,14.67083359,870,0.333333333,0.577350269,4,0.333333333,0.577350269,4,DrySubhumid,X,x,,,x
1738,1997,R142/T11,D.Nicolle,"Orbost, Vic",Alive,Eucalyptus polyanthemos subsp. vestita,CCA3054,OK,,Eucalyptus polyanthemos subsp. vestita (subsp. longior),Adnataria,Combination,0.6081,14.67083359,870,0.333333333,0.577350269,4,0.333333333,0.577350269,4,DrySubhumid,X,x,,,x
1738,1997,R142/T12,D.Nicolle,"Orbost, Vic",Alive,Eucalyptus polyanthemos subsp. vestita,CCA3055,OK,,Eucalyptus polyanthemos subsp. vestita (subsp. longior),Adnataria,Combination,0.6081,14.67083359,870,0.333333333,0.577350269,4,0.333333333,0.577350269,4,DrySubhumid,X,x,,,x
1734,1997,R142/T31,D.Nicolle,"Metung, Vic",Alive,Eucalyptus baueriana,CCA3064,OK,,Eucalyptus baueriana,Adnataria,Combination,0.4895,14.57083321,709,2,1,4,1.666666667,0.577350269,4,Semiarid,X,x,,,x
1734,1997,R142/T32,D.Nicolle,"Metung, Vic",Alive,Eucalyptus baueriana,CCA3065,OK,,Eucalyptus baueriana,Adnataria,Combination,0.4895,14.57083321,709,2,1,4,1.666666667,0.577350269,4,Semiarid,X,x,,,x
1734,1997,R142/T33,D.Nicolle,"Metung, Vic",Alive,Eucalyptus baueriana,CCA3066,OK,,Eucalyptus baueriana,Adnataria,Combination,0.4895,14.57083321,709,2,1,4,1.666666667,0.577350269,4,Semiarid,X,x,,,x
1763,1997,R143/T13,D.Nicolle,"Thirlmere, NSW",Alive,Eucalyptus parramattensis subsp. parramattensis,,,,Eucalyptus parramattensis subsp. parramattensis,Exsertaria,Combination,0.6255,15.23750019,927,0,,,0.5,,,DrySubhumid,,x,,,x
1763,1997,R143/T15,D.Nicolle,"Thirlmere, NSW",Alive,Eucalyptus parramattensis subsp. parramattensis,,,,Eucalyptus parramattensis subsp. parramattensis,Exsertaria,Combination,0.6255,15.23750019,927,0,,,0.5,,,DrySubhumid,,x,,,x
1763,1997,R143/T16,D.Nicolle,"Thirlmere, NSW",Alive,Eucalyptus parramattensis subsp. parramattensis,,,,Eucalyptus parramattensis subsp. parramattensis,Exsertaria,Combination,0.6255,15.23750019,927,0,,,0.5,,,DrySubhumid,,x,,,x
1761,1997,R143/T25,D.Nicolle,"Bargo, NSW",Alive,Eucalyptus beyeriana,CCA3084,OK,,Eucalyptus beyeriana,Adnataria,Combination,0.6855,14.8708334,994,0.75,0.5,4,0,0,4,DrySubhumid,X,x,,,x
1761,1997,R143/T26,D.Nicolle,"Bargo, NSW",Alive,Eucalyptus beyeriana,CCA3085,OK,,Eucalyptus beyeriana,Adnataria,Combination,0.6855,14.8708334,994,0.75,0.5,4,0,0,4,DrySubhumid,X,x,,,x
1761,1997,R143/T27,D.Nicolle,"Bargo, NSW",Alive,Eucalyptus beyeriana,CCA3086,OK,,Eucalyptus beyeriana,Adnataria,Combination,0.6855,14.8708334,994,0.75,0.5,4,0,0,4,DrySubhumid,X,x,,,x
1761,1997,R143/T28,D.Nicolle,"Bargo, NSW",Alive,Eucalyptus beyeriana,CCA3087,OK,,Eucalyptus beyeriana,Adnataria,Combination,0.6855,14.8708334,994,0.75,0.5,4,0,0,4,DrySubhumid,X,x,,,x
2917,2000,R195/T19,D.Nicolle,"Putty, NSW",Alive,Eucalyptus prominula,CCA3923,OK,,Eucalyptus prominula,Eucalyptus,Combination,0.5473,16.54583359,852,0,0,4,0,0,4,DrySubhumid,,,,,
2917,2000,R195/T20,D.Nicolle,"Putty, NSW",Alive,Eucalyptus prominula,CCA3924,OK,,Eucalyptus prominula,Eucalyptus,Combination,0.5473,16.54583359,852,0,0,4,0,0,4,DrySubhumid,,,,,
1736,1997,R144/T28,D.Nicolle,"Metung, Vic",Alive,Eucalyptus tereticornis subsp. mediana,CCA3108,OK,,Eucalyptus tereticornis subsp. mediana,Exsertaria,Combination,0.4827,14.85416698,706,0,0,4,0,0,4,Semiarid,,x,,,x
1736,1997,R144/T29,D.Nicolle,"Metung, Vic",Alive,Eucalyptus tereticornis subsp. mediana,CCA3109,OK,,Eucalyptus tereticornis subsp. mediana,Exsertaria,Combination,0.4827,14.85416698,706,0,0,4,0,0,4,Semiarid,,x,,,x
1736,1997,R144/T30,D.Nicolle,"Metung, Vic",Alive,Eucalyptus tereticornis subsp. mediana,CCA3110,OK,,Eucalyptus tereticornis subsp. mediana,Exsertaria,Combination,0.4827,14.85416698,706,0,0,4,0,0,4,Semiarid,,x,,,x
1736,1997,R144/T31,D.Nicolle,"Metung, Vic",Alive,Eucalyptus tereticornis subsp. mediana,CCA3111,OK,,Eucalyptus tereticornis subsp. mediana,Exsertaria,Combination,0.4827,14.85416698,706,0,0,4,0,0,4,Semiarid,,x,,,x
1798,1997,R145/T01,D.Nicolle,"Kingston SE, SA",Alive,Eucalyptus leucoxylon subsp. pruinosa,CCA3116,OK,,Eucalyptus leucoxylon subsp. pruinosa,Adnataria,Combination,0.3901,15.1875,604,0,0,4,0,0,4,Semiarid,X,x,,X,x
1798,1997,R145/T02,D.Nicolle,"Kingston SE, SA",Alive,Eucalyptus leucoxylon subsp. pruinosa,CCA3117,OK,,Eucalyptus leucoxylon subsp. pruinosa,Adnataria,Combination,0.3901,15.1875,604,0,0,4,0,0,4,Semiarid,X,x,,X,x
1798,1997,R145/T03,D.Nicolle,"Kingston SE, SA",Alive,Eucalyptus leucoxylon subsp. pruinosa,CCA3118,OK,,Eucalyptus leucoxylon subsp. pruinosa,Adnataria,Combination,0.3901,15.1875,604,0,0,4,0,0,4,Semiarid,X,x,,X,x
1798,1997,R145/T04,D.Nicolle,"Kingston SE, SA",Alive,Eucalyptus leucoxylon subsp. pruinosa,CCA3119,OK,,Eucalyptus leucoxylon subsp. pruinosa,Adnataria,Combination,0.3901,15.1875,604,0,0,4,0,0,4,Semiarid,X,x,,X,x
2119,1998,R083/T20,D.Nicolle,"Charleville, Qld",Alive,Eucalyptus ochrophloia,CCA1418,OK,,Eucalyptus ochrophloia,Adnataria,Combination,0.186,21.15416718,446,0,0,4,0,0,4,Arid,X,x,,,x
2119,1998,R083/T21,D.Nicolle,"Charleville, Qld",Alive,Eucalyptus ochrophloia,CCA1419,OK,,Eucalyptus ochrophloia,Adnataria,Combination,0.186,21.15416718,446,0,0,4,0,0,4,Arid,X,x,,,x
2119,1998,R083/T22,D.Nicolle,"Charleville, Qld",Alive,Eucalyptus ochrophloia,CCA1420,OK,,Eucalyptus ochrophloia,Adnataria,Combination,0.186,21.15416718,446,0,0,4,0,0,4,Arid,X,x,,,x
2083,1998,R084/T16,D.Nicolle,"Gungal, NSW",Alive,Eucalyptusÿviridis,,,,Eucalyptus aenea,Adnataria,Lignotuber,0.4056,16.45416641,680,0,,,0,,,Semiarid,,x,,,x
2083,1998,R084/T17,D.Nicolle,"Gungal, NSW",Alive,Eucalyptusÿviridis,,,,Eucalyptus aenea,Adnataria,Lignotuber,0.4056,16.45416641,680,0,,,0,,,Semiarid,,x,,,x
2083,1998,R084/T18,D.Nicolle,"Gungal, NSW",Alive,Eucalyptusÿviridis,,,,Eucalyptus aenea,Adnataria,Lignotuber,0.4056,16.45416641,680,0,,,0,,,Semiarid,,x,,,x
2104,1998,R150/T01,D.Nicolle,"Karara, Qld",Alive,Eucalyptus rhombica,,,,Eucalyptus rhombica,Adnataria,Combination,0.3714,17.64999962,679,0,,,0,,,Semiarid,,x,,,x
2104,1998,R150/T03,D.Nicolle,"Karara, Qld",Alive,Eucalyptus rhombica,,,,Eucalyptus rhombica,Adnataria,Combination,0.3714,17.64999962,679,0,,,0,,,Semiarid,,x,,,x
2104,1998,R150/T04,D.Nicolle,"Karara, Qld",Alive,Eucalyptus rhombica,,,,Eucalyptus rhombica,Adnataria,Combination,0.3714,17.64999962,679,0,,,0,,,Semiarid,,x,,,x
1930,1998,R150/T07,D.Nicolle,"Ellenbrae Station, WA",Alive,Eucalyptus obconica,,,,Eucalyptus obconica,Adnataria,Combination,0.3351,26.375,864,0,,,0,,,Semiarid,,x,,,x
1930,1998,R150/T08,D.Nicolle,"Ellenbrae Station, WA",Alive,Eucalyptus obconica,,,,Eucalyptus obconica,Adnataria,Combination,0.3351,26.375,864,0,,,0,,,Semiarid,,x,,,x
2946,2000,R190/T05,,,,Eucalyptus cypellocarpa ,CCA3837,OK,,Eucalyptus cypellocarpa (E. quinniorum),Maidenaria,Combination,0.4851,14.34583378,792,1.75,0.5,4,2.5,0.577350269,4,Semiarid,X,,,,
2946,2000,R190/T06,,,,Eucalyptus cypellocarpa ,,OK,,Eucalyptus cypellocarpa (E. quinniorum),Maidenaria,Combination,0.4851,14.34583378,792,1.75,0.5,4,2.5,0.577350269,4,Semiarid,X,,,,
2946,2000,R190/T07,,,,Eucalyptus cypellocarpa ,,OK,,Eucalyptus cypellocarpa (E. quinniorum),Maidenaria,Combination,0.4851,14.34583378,792,1.75,0.5,4,2.5,0.577350269,4,Semiarid,X,,,,
2946,2000,R190/T08,,,,Eucalyptus cypellocarpa ,,OK,,Eucalyptus cypellocarpa (E. quinniorum),Maidenaria,Combination,0.4851,14.34583378,792,1.75,0.5,4,2.5,0.577350269,4,Semiarid,X,,,,
2952,2000,R190/T30,D.Nicolle,"Hill End, NSW",Alive,Eucalyptus goniocalyx subsp. goniocalyx,CCA3853,OK,,Eucalyptus goniocalyx subsp. goniocalyx,Maidenaria,Combination,0.4826,14.34583378,776,0.75,0.5,4,0.75,0.957427108,4,Semiarid,X,,,,
2952,2000,R190/T33,D.Nicolle,"Hill End, NSW",Alive,Eucalyptus goniocalyx subsp. goniocalyx,CCA3856,OK,,Eucalyptus goniocalyx subsp. goniocalyx,Maidenaria,Combination,0.4826,14.34583378,776,0.75,0.5,4,0.75,0.957427108,4,Semiarid,X,,,,
2952,2000,R190/T30,,,,Eucalyptus goniocalyx,CCA3853,OK,,Eucalyptus goniocalyx subsp. goniocalyx,Maidenaria,Combination,0.4826,14.34583378,776,0.75,0.5,4,0.75,0.957427108,4,Semiarid,X,,,,
2952,2000,R190/T31,D.Nicolle,"Hill End, NSW",Alive,Eucalyptus goniocalyx subsp. goniocalyx,CCA3854,OK,,Eucalyptus goniocalyx subsp. goniocalyx,Maidenaria,Combination,0.4826,14.34583378,776,0.75,0.5,4,0.75,0.957427108,4,Semiarid,X,,,,
2952,2000,R190/T32,D.Nicolle,"Hill End, NSW",Alive,Eucalyptus goniocalyx subsp. goniocalyx,CCA3855,OK,,Eucalyptus goniocalyx subsp. goniocalyx,Maidenaria,Combination,0.4826,14.34583378,776,0.75,0.5,4,0.75,0.957427108,4,Semiarid,X,,,,
2116,1998,R150/T09,D.Nicolle,"Maranoa River, Qld",Alive,Eucalyptus virens,,,,Eucalyptus virens,Adnataria,Combination,0.3058,18.39583397,612,0,,,0,,,Semiarid,,x,,,x
2116,1998,R150/T10,D.Nicolle,"Maranoa River, Qld",Alive,Eucalyptus virens,,,,Eucalyptus virens,Adnataria,Combination,0.3058,18.39583397,612,0,,,0,,,Semiarid,,x,,,x
2116,1998,R150/T11,D.Nicolle,"Maranoa River, Qld",Alive,Eucalyptus virens,,,,Eucalyptus virens,Adnataria,Combination,0.3058,18.39583397,612,0,,,0,,,Semiarid,,x,,,x
2098,1998,R151/T05,,"Banyabba Nature Res, NSW",,Eucalyptus pachycalyx subsp. banyabba,,,,Eucalyptus pachycalyx subsp. banyabba,Bisectae,Combination,0.6617,18.95833397,1100,0,,,2,,,Humid,X,,,X,x
2098,1998,R151/T06,,"Banyabba Nature Res, NSW",,Eucalyptus pachycalyx subsp. banyabba,,,,Eucalyptus pachycalyx subsp. banyabba,Bisectae,Combination,0.6617,18.95833397,1100,0,,,2,,,Humid,X,,,X,x
2098,1998,R151/T07,,"Banyabba Nature Res, NSW",,Eucalyptus pachycalyx subsp. banyabba,,,,Eucalyptus pachycalyx subsp. banyabba,Bisectae,Combination,0.6617,18.95833397,1100,0,,,2,,,Humid,X,,,X,x
2098,1998,R151/T08,,"Banyabba Nature Res, NSW",,Eucalyptus pachycalyx subsp. banyabba,,,,Eucalyptus pachycalyx subsp. banyabba,Bisectae,Combination,0.6617,18.95833397,1100,0,,,2,,,Humid,X,,,X,x
2107,1998,R151/T09,D.Nicolle,"Helidon Hills, Qld",Alive,Eucalyptus major,CCA3176,OK,,Eucalyptus major,Exsertaria,Combination,0.4423,18.52499962,798,1,0,4,1,0,4,Semiarid,,x,,,x
2107,1998,R151/T10,D.Nicolle,"Helidon Hills, Qld",Alive,Eucalyptus major,CCA3177,OK,,Eucalyptus major,Exsertaria,Combination,0.4423,18.52499962,798,1,0,4,1,0,4,Semiarid,,x,,,x
2106,1998,R151/T18,D.Nicolle,"Helidon Hills, Qld",Alive,Eucalyptus taurina,,,,Eucalyptus taurina,Adnataria,Combination,0.4324,18.78333282,790,1.333333333,,,1,,,Semiarid,,x,,,x
2106,1998,R151/T19,D.Nicolle,"Helidon Hills, Qld",Alive,Eucalyptus taurina,,,,Eucalyptus taurina,Adnataria,Combination,0.4324,18.78333282,790,1.333333333,,,1,,,Semiarid,,x,,,x
2106,1998,R151/T20,D.Nicolle,"Helidon Hills, Qld",Alive,Eucalyptus taurina,,,,Eucalyptus taurina,Adnataria,Combination,0.4324,18.78333282,790,1.333333333,,,1,,,Semiarid,,x,,,x
2111,1998,R151/T21,D.Nicolle,"Yarraman, Qld",Alive,Eucalyptus melanoleuca,CCA3183,OK,,Eucalyptus melanoleuca,Adnataria,Combination,0.4731,17.71666718,830,0.5,0.577350269,4,0.25,0.5,4,Semiarid,X,x,,,x
2111,1998,R151/T22,D.Nicolle,"Yarraman, Qld",Alive,Eucalyptus melanoleuca,CCA3184,OK,,Eucalyptus melanoleuca,Adnataria,Combination,0.4731,17.71666718,830,0.5,0.577350269,4,0.25,0.5,4,Semiarid,X,x,,,x
2111,1998,R151/T23,D.Nicolle,"Yarraman, Qld",Alive,Eucalyptus melanoleuca,CCA3185,OK,,Eucalyptus melanoleuca,Adnataria,Combination,0.4731,17.71666718,830,0.5,0.577350269,4,0.25,0.5,4,Semiarid,X,x,,,x
2111,1998,R151/T24,D.Nicolle,"Yarraman, Qld",Alive,Eucalyptus melanoleuca,CCA3186,OK,,Eucalyptus melanoleuca,Adnataria,Combination,0.4731,17.71666718,830,0.5,0.577350269,4,0.25,0.5,4,Semiarid,X,x,,,x
2099,1998,R151/T29,D.Nicolle,"Baryulgil, NSW",Alive,Eucalyptus ophitica,,,,Eucalyptus ophitica,Adnataria,Combination,0.6461,18.48749924,1096,0.75,,,0.75,,,DrySubhumid,,x,,,x
2099,1998,R151/T30,D.Nicolle,"Baryulgil, NSW",Alive,Eucalyptus ophitica,,,,Eucalyptus ophitica,Adnataria,Combination,0.6461,18.48749924,1096,0.75,,,0.75,,,DrySubhumid,,x,,,x
