UniqueID,Yearplanted,RowTree,Current.name,TaxonoriginalDN,Section,PackedForSequencing,Diam.1.Bark,Diam.2.Bark,Diam.1.peeled,Diam.2.peeled,Volume.wood,Leaf.dry.weight,Wood.dry.weight,Taxonsimplified_DN,Acceptedname_ALA,Note.Gbif,Taxonresolution_ALA,Collector,Provenance,Latitudedegrees,Latitudeminutes,Latitudeseconds,Longitudedegrees,Longitudeminutes,Longitudeseconds,Row,Tree,StatusFeb2016,Drought2019,Drought2019Scale,Drought2020,Drought2020Scale,Recovery2019.2020,Regrowth,RegrowthLocation,RegrowthAge,Regrowthdieback,Timesincedeath.June2019.,Drought2006,MaturityMar2020,Maturity.at.June.2019,Yearplanted,Drought2006Scale,latitude,longitude,Binomial.Dean.Nicolle,Stateoccurrence,Regeneration.Strategy,CCA,ai_et0,et0_yr,AICorrected,MAT,TWQ,TCQ,MAP,PWM,PDM,PS,PWarmQ,PDQ,PWetQ,PCQ,MDR,ISOT,TS,MaxTWM,MinTCM,TAR,MTWQ,MeanTDQ,et0_yr_corrected,PrecDeficit,ConsevationStatusNSW
2081,1998,R152/T09,Eucalyptus fracta,Eucalyptus fracta,Adnataria,x,10.89,11.36,9.09,8.08,3,2.13,2.0292,Eucalyptus fracta,Eucalyptus fracta,,Species,D.Nicolle,"Broken Back Range, NSW",32,46,2,151,12,26,152,9,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1998,0,-32.76722222,151.2072222,Eucalyptus fracta,NSW,Combination,Y,6548,1530,0.6548,15.97500038,21.03333282,10.53333282,1002,127,49,31.12100792,361,155,336,167,10.0666666,47.26134491,422.8340454,26.70000076,5.400000095,21.30000114,20.73333359,11.35000038,0.153,1001.847,Threatened
2081,1998,R152/T10,Eucalyptus fracta,Eucalyptus fracta,Adnataria,x,10.44,9.35,8.24,7.02,2.14,1.53,2.5626,Eucalyptus fracta,Eucalyptus fracta,,Species,D.Nicolle,"Broken Back Range, NSW",32,46,2,151,12,26,152,10,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1998,0,-32.76722222,151.2072222,Eucalyptus fracta,NSW,Combination,Y,6548,1530,0.6548,15.97500038,21.03333282,10.53333282,1002,127,49,31.12100792,361,155,336,167,10.0666666,47.26134491,422.8340454,26.70000076,5.400000095,21.30000114,20.73333359,11.35000038,0.153,1001.847,Threatened
2081,1998,R152/T11,Eucalyptus fracta,Eucalyptus fracta,Adnataria,x,10.66,10.57,8.22,8.38,2.79,1.92,2.1597,Eucalyptus fracta,Eucalyptus fracta,,Species,D.Nicolle,"Broken Back Range, NSW",32,46,2,151,12,26,152,11,Alive,Slight,1,None evident,0,?,None evident,,,,,None evident,Flowered,Flowered,1998,0,-32.76722222,151.2072222,Eucalyptus fracta,NSW,Combination,Y,6548,1530,0.6548,15.97500038,21.03333282,10.53333282,1002,127,49,31.12100792,361,155,336,167,10.0666666,47.26134491,422.8340454,26.70000076,5.400000095,21.30000114,20.73333359,11.35000038,0.153,1001.847,Threatened
2080,1998,R153/T01,Eucalyptus hypostomatica,Eucalyptus rudderi (E. hypostomatica),Adnataria,x,13.25,14.13,11.51,11.12,4.22,2.66,2.4353,Eucalyptus rudderi,Eucalyptus hypostomatica,,Species,D.Nicolle,"Paxton, NSW",32,59,48,151,15,42,153,1,Alive,Moderate,2,Moderate,2,?,Scattered,Tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,1998,0,-32.99666667,151.2616667,Eucalyptus rudderi,"NSW,Qld",Combination,Y,7237,1492,0.7237,15.8708334,20.80000114,10.5666666,1080,133,51,31.51654243,392,163,350,183,10.07499981,47.74881363,411.7780762,26.20000076,5.099999905,21.10000038,20.51666641,11.35000038,0.1492,1079.8508,
2080,1998,R153/T02,Eucalyptus hypostomatica,Eucalyptus rudderi (E. hypostomatica),Adnataria,x,9.03,10.51,7.82,6.45,1.78,1.27,1.7727,Eucalyptus rudderi,Eucalyptus hypostomatica,,Species,D.Nicolle,"Paxton, NSW",32,59,48,151,15,42,153,2,Alive,Slight,1,Slight,1,?,None evident,,,,,Moderate,Flowered,Flowered,1998,2,-32.99666667,151.2616667,Eucalyptus rudderi,"NSW,Qld",Combination,Y,7237,1492,0.7237,15.8708334,20.80000114,10.5666666,1080,133,51,31.51654243,392,163,350,183,10.07499981,47.74881363,411.7780762,26.20000076,5.099999905,21.10000038,20.51666641,11.35000038,0.1492,1079.8508,
2080,1998,R153/T04,Eucalyptus hypostomatica,Eucalyptus rudderi (E. hypostomatica),Adnataria,x,8.8,8.52,7.04,6.76,1.76,1.16,2.0758,Eucalyptus rudderi,Eucalyptus hypostomatica,,Species,D.Nicolle,"Paxton, NSW",32,59,48,151,15,42,153,4,Alive,Moderate,2,Moderate,2,?,None evident,,,,,Slight,Flowered,Flowered,1998,1,-32.99666667,151.2616667,Eucalyptus rudderi,"NSW,Qld",Combination,Y,7237,1492,0.7237,15.8708334,20.80000114,10.5666666,1080,133,51,31.51654243,392,163,350,183,10.07499981,47.74881363,411.7780762,26.20000076,5.099999905,21.10000038,20.51666641,11.35000038,0.1492,1079.8508,
2086,1998,R155/T10,Eucalyptus largeana,Eucalyptus largeana,Adnataria,x,10.1,9.02,6.96,8,2.14,1.52,2.4543,Eucalyptus largeana,Eucalyptus largeana,,Species,D.Nicolle,"Craven, NSW",32,10,7,151,53,17,155,10,Alive,Slight,1,Moderate,2,?,Scattered,Secondary & tertiary branches,3 - 6 months,None evident,,Moderate,Flowered,Flowered,1998,2,-32.16861111,151.8880556,Eucalyptus largeana,NSW,Combination,Y,7673,1546,0.7673,16.58749962,21.53333282,11.1833334,1187,162,41,40.72223663,467,146,414,172,10.6916666,49.27035522,416.4521484,27.29999924,5.599999905,21.69999886,21.23333359,12,0.1546,1186.8454,Threatened
2086,1998,R155/T11,Eucalyptus largeana,Eucalyptus largeana,Adnataria,x,10.7,11.5,8.57,9.2,2.63,1.78,2.4677,Eucalyptus largeana,Eucalyptus largeana,,Species,D.Nicolle,"Craven, NSW",32,10,7,151,53,17,155,11,Alive,Moderate,2,Slight,1,?,None evident,,,,,Slight,Flowered,Flowered,1998,1,-32.16861111,151.8880556,Eucalyptus largeana,NSW,Combination,Y,7673,1546,0.7673,16.58749962,21.53333282,11.1833334,1187,162,41,40.72223663,467,146,414,172,10.6916666,49.27035522,416.4521484,27.29999924,5.599999905,21.69999886,21.23333359,12,0.1546,1186.8454,Threatened
2086,1998,R155/T12,Eucalyptus largeana,Eucalyptus largeana,Adnataria,x,11.04,10.19,8.75,8.07,2.82,2.02,2.5911,Eucalyptus largeana,Eucalyptus largeana,,Species,D.Nicolle,"Craven, NSW",32,10,7,151,53,17,155,12,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1998,0,-32.16861111,151.8880556,Eucalyptus largeana,NSW,Combination,Y,7673,1546,0.7673,16.58749962,21.53333282,11.1833334,1187,162,41,40.72223663,467,146,414,172,10.6916666,49.27035522,416.4521484,27.29999924,5.599999905,21.69999886,21.23333359,12,0.1546,1186.8454,Threatened
1298,1998,R156/T14,Eucalyptus paedoglauca,Eucalyptus paedoglauca,Adnataria,x,9.74,10.36,7.47,7.3,2.52,1.74,2.8546,Eucalyptus paedoglauca,Eucalyptus paedoglauca,,Species,D.Nicolle,"Mt Stuart 1, Qld",19,21,39,146,48,30,156,14,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,,,1998,0,-19.36083333,146.8083333,Eucalyptus paedoglauca,Qld,Combination,Y,5834,2034,0.5834,23.22083282,26.71666718,18.71666718,1187,270,17,89.65602112,718,67,624,96,9.041666985,50.23148727,326.3256836,30.79999924,12.80000019,18,26.46666718,19.58333397,0.2034,1186.7966,
1298,1998,R156/T15,Eucalyptus paedoglauca,Eucalyptus paedoglauca,Adnataria,x,7.72,7.78,6.18,6.16,1.41,0.86,2.6447,Eucalyptus paedoglauca,Eucalyptus paedoglauca,,Species,D.Nicolle,"Mt Stuart 1, Qld",19,21,39,146,48,30,156,15,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,1998,0,-19.36083333,146.8083333,Eucalyptus paedoglauca,Qld,Combination,Y,5834,2034,0.5834,23.22083282,26.71666718,18.71666718,1187,270,17,89.65602112,718,67,624,96,9.041666985,50.23148727,326.3256836,30.79999924,12.80000019,18,26.46666718,19.58333397,0.2034,1186.7966,
1298,1998,R156/T16,Eucalyptus paedoglauca,Eucalyptus paedoglauca,Adnataria,x,8.39,8.18,6.26,6.64,1.8,1.23,2.487,Eucalyptus paedoglauca,Eucalyptus paedoglauca,,Species,D.Nicolle,"Mt Stuart 1, Qld",19,21,39,146,48,30,156,16,Alive,Slight,1,None evident,0,?,None evident,,,,,None evident,,,1998,0,-19.36083333,146.8083333,Eucalyptus paedoglauca,Qld,Combination,Y,5834,2034,0.5834,23.22083282,26.71666718,18.71666718,1187,270,17,89.65602112,718,67,624,96,9.041666985,50.23148727,326.3256836,30.79999924,12.80000019,18,26.46666718,19.58333397,0.2034,1186.7966,
2085,1998,R156/T21,Eucalyptus glaucina,Eucalyptus glaucina,Exsertaria,x,9.03,8.53,6.68,6.56,1.63,0.9,3.3436,Eucalyptus glaucina,Eucalyptus glaucina,,Species,D.Nicolle,"Paterson, NSW",32,33,54,151,36,8,156,21,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1998,0,-32.565,151.6022222,Eucalyptus glaucina,NSW,Combination,Y,5698,1644,0.5698,18.12083244,23.29999924,12.48333359,937,126,36,36.08261108,354,128,322,147,11.59166622,49.96408081,434.0478516,29.60000038,6.400000095,23.20000076,22.89999962,13.41666698,0.1644,936.8356,Threatened
2085,1998,R156/T23,Eucalyptus glaucina,Eucalyptus glaucina,Exsertaria,x,9.56,9.76,6.97,7.1,2.14,1.2,2.5306,Eucalyptus glaucina,Eucalyptus glaucina,,Species,D.Nicolle,"Paterson, NSW",32,33,54,151,36,8,156,23,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1998,0,-32.565,151.6022222,Eucalyptus glaucina,NSW,Combination,Y,5698,1644,0.5698,18.12083244,23.29999924,12.48333359,937,126,36,36.08261108,354,128,322,147,11.59166622,49.96408081,434.0478516,29.60000038,6.400000095,23.20000076,22.89999962,13.41666698,0.1644,936.8356,Threatened
2085,1998,R156/T24,Eucalyptus glaucina,Eucalyptus glaucina,Exsertaria,x,11.47,10.65,8.85,7.78,2.65,1.56,3.1356,Eucalyptus glaucina,Eucalyptus glaucina,,Species,D.Nicolle,"Paterson, NSW",32,33,54,151,36,8,156,24,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1998,0,-32.565,151.6022222,Eucalyptus glaucina,NSW,Combination,Y,5698,1644,0.5698,18.12083244,23.29999924,12.48333359,937,126,36,36.08261108,354,128,322,147,11.59166622,49.96408081,434.0478516,29.60000038,6.400000095,23.20000076,22.89999962,13.41666698,0.1644,936.8356,Threatened
2089,1998,R158/T29,Eucalyptus seeana,Eucalyptus seeana,Exsertaria,x,9.33,8.96,8.3,7.68,2.55,1.39,0.9661,Eucalyptus seeana,Eucalyptus seeana,,Species,D.Nicolle,"Lake Cathie, NSW",31,31,28,152,47,33,158,29,Alive,Moderate,2,Moderate,2,?,None evident,,,,,Slight,Flowered,Flowered,1998,1,-31.52444444,152.7925,Eucalyptus seeana,"NSW,Qld",Combination,Y,8855,1599,0.8855,18.13750076,22.43333435,13.3166666,1416,195,42,37.68673706,507,165,439,231,9.341667175,48.65451431,369.2444763,26.70000076,7.5,19.20000076,22.33333397,14.01666641,0.1599,1415.8401,
2089,1998,R158/T30,Eucalyptus seeana,Eucalyptus seeana,Exsertaria,x,9.73,9.76,8.09,8.12,2.63,1.45,0.7982,Eucalyptus seeana,Eucalyptus seeana,,Species,D.Nicolle,"Lake Cathie, NSW",31,31,28,152,47,33,158,30,Alive,Slight,1,None evident,0,?,None evident,,,,,None evident,Flowered,Flowered,1998,0,-31.52444444,152.7925,Eucalyptus seeana,"NSW,Qld",Combination,Y,8855,1599,0.8855,18.13750076,22.43333435,13.3166666,1416,195,42,37.68673706,507,165,439,231,9.341667175,48.65451431,369.2444763,26.70000076,7.5,19.20000076,22.33333397,14.01666641,0.1599,1415.8401,
2089,1998,R158/T31,Eucalyptus seeana,Eucalyptus seeana,Exsertaria,x,9.66,9.79,8.09,7.79,2.76,1.51,1.0948,Eucalyptus seeana,Eucalyptus seeana,,Species,D.Nicolle,"Lake Cathie, NSW",31,31,28,152,47,33,158,31,Alive,Slight,1,None evident,0,?,None evident,,,,,Severe,Flowered,Flowered,1998,3,-31.52444444,152.7925,Eucalyptus seeana,"NSW,Qld",Combination,Y,8855,1599,0.8855,18.13750076,22.43333435,13.3166666,1416,195,42,37.68673706,507,165,439,231,9.341667175,48.65451431,369.2444763,26.70000076,7.5,19.20000076,22.33333397,14.01666641,0.1599,1415.8401,
2521,1999,R165/T08,Eucalyptus tardecidens,Eucalyptus tardecidens,Adnataria,x,9.83,9.56,7.58,7.97,2.12,1.28,2.528,Eucalyptus tardecidens,Eucalyptus talyuberlup,,Species,D.Nicolle,"Maitland Downs, Qld",16,22,42,144,44,10,165,8,Alive,None evident,0,Slight,1,?,Scattered,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,1999,0,-16.37833333,144.7361111,Eucalyptus tardecidens,Qld,Combination,Y,4435,2069,0.4435,24.18333435,26.83333397,20.76666641,918,249,3,112.8041458,618,14,405,19,11.30000019,59.78835678,246.4690094,33.20000076,14.30000019,18.90000153,26.13333321,21.58333397,0.2069,917.7931,
2521,1999,R165/T10,Eucalyptus tardecidens,Eucalyptus tardecidens,Adnataria,x,7.68,7.41,5.9,6.13,1.63,0.99,2.4969,Eucalyptus tardecidens,Eucalyptus talyuberlup,,Species,D.Nicolle,"Maitland Downs, Qld",16,22,42,144,44,10,165,10,Alive,None evident,0,Slight,1,?,Very scattered,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,1999,0,-16.37833333,144.7361111,Eucalyptus tardecidens,Qld,Combination,Y,4435,2069,0.4435,24.18333435,26.83333397,20.76666641,918,249,3,112.8041458,618,14,405,19,11.30000019,59.78835678,246.4690094,33.20000076,14.30000019,18.90000153,26.13333321,21.58333397,0.2069,917.7931,
2521,1999,R165/T11,Eucalyptus tardecidens,Eucalyptus tardecidens,Adnataria,x,11.63,10.75,9.26,8.47,2.55,1.67,3.1781,Eucalyptus tardecidens,Eucalyptus talyuberlup,,Species,D.Nicolle,"Maitland Downs, Qld",16,22,42,144,44,10,165,11,Alive,None evident,0,Slight,1,?,Scattered,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,,,1999,0,-16.37833333,144.7361111,Eucalyptus tardecidens,Qld,Combination,Y,4435,2069,0.4435,24.18333435,26.83333397,20.76666641,918,249,3,112.8041458,618,14,405,19,11.30000019,59.78835678,246.4690094,33.20000076,14.30000019,18.90000153,26.13333321,21.58333397,0.2069,917.7931,
2512,1999,R165/T28,Eucalyptus brassiana,Eucalyptus brassiana,Exsertaria,x,9.13,8.78,7.38,7.95,2.28,1.35,1.2653,Eucalyptus brassiana,Eucalyptus brassiana,,Species,D.Nicolle,"Coen, Qld",14,36,54,143,27,4,165,28,Alive,Severe,3,Severe,3,?,Scattered,Tertiary branches,3 - 6 months,None evident,,None evident,,,1999,0,-14.615,143.4511111,Eucalyptus brassiana,"Qld,PNG",Combination,Y,5573,2140,0.5573,25.07500076,27.5,21.91666603,1193,320,3,118.6726837,825,12,530,16,12.08333302,61.64965439,226.5100708,34.40000153,14.80000019,19.60000229,26.83333397,22.60000038,0.214,1192.786,
2512,1999,R165/T27,Eucalyptus brassiana,Eucalyptus brassiana,Exsertaria,x,11.25,11.23,8.7,8.48,2.44,1.0451,1.29,Eucalyptus brassiana,Eucalyptus brassiana,,Species,D.Nicolle,"Coen, Qld",14,36,54,143,27,4,165,29,Alive,Moderate,2,Severe,3,?,Moderate,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,,,1999,0,-14.615,143.4511111,Eucalyptus brassiana,"Qld,PNG",Combination,Y,5573,2140,0.5573,25.07500076,27.5,21.91666603,1193,320,3,118.6726837,825,12,530,16,12.08333302,61.64965439,226.5100708,34.40000153,14.80000019,19.60000229,26.83333397,22.60000038,0.214,1192.786,
2512,1999,R165/T30,Eucalyptus brassiana,Eucalyptus brassiana,Exsertaria,x,9.77,8.57,7.93,6.61,2.02,1.14,1.383,Eucalyptus brassiana,Eucalyptus brassiana,,Species,D.Nicolle,"Coen, Qld",14,36,54,143,27,4,165,30,Alive,Moderate,2,Severe,3,?,Extensive,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,1999,0,-14.615,143.4511111,Eucalyptus brassiana,"Qld,PNG",Combination,Y,5573,2140,0.5573,25.07500076,27.5,21.91666603,1193,320,3,118.6726837,825,12,530,16,12.08333302,61.64965439,226.5100708,34.40000153,14.80000019,19.60000229,26.83333397,22.60000038,0.214,1192.786,
2520,1999,R165/T32,Eucalyptus staigeriana,Eucalyptus staigeriana,Adnataria,x,8.09,7.64,6.06,5.67,1.55,0.93,2.1976,Eucalyptus staigeriana,Eucalyptus staigeriana,,Species,D.Nicolle,"Maitland Downs, Qld",16,12,10,144,45,7,165,32,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1999,0,-16.20277778,144.7519444,Eucalyptus staigeriana,Qld,Combination,Y,4802,2044,0.4802,23.82916641,26.36666679,20.54999924,982,255,4,116.6608963,681,15,429,18,11.34166718,60.65062332,236.4842834,32.70000076,14,18.70000076,25.71666718,21.31666756,0.2044,981.7956,
2520,1999,R165/T33,Eucalyptus staigeriana,Eucalyptus staigeriana,Adnataria,x,7.62,7.57,5.55,5.7,1.36,0.79,1.1721,Eucalyptus staigeriana,Eucalyptus staigeriana,,Species,D.Nicolle,"Maitland Downs, Qld",16,12,10,144,45,7,165,33,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1999,0,-16.20277778,144.7519444,Eucalyptus staigeriana,Qld,Combination,Y,4802,2044,0.4802,23.82916641,26.36666679,20.54999924,982,255,4,116.6608963,681,15,429,18,11.34166718,60.65062332,236.4842834,32.70000076,14,18.70000076,25.71666718,21.31666756,0.2044,981.7956,
2520,1999,R165/T34,Eucalyptus staigeriana,Eucalyptus staigeriana,Adnataria,x,5.9,5.61,4.2,4.08,0.73,0.46,1.433,Eucalyptus staigeriana,Eucalyptus staigeriana,,Species,D.Nicolle,"Maitland Downs, Qld",16,12,10,144,45,7,165,34,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,1999,0,-16.20277778,144.7519444,Eucalyptus staigeriana,Qld,Combination,Y,4802,2044,0.4802,23.82916641,26.36666679,20.54999924,982,255,4,116.6608963,681,15,429,18,11.34166718,60.65062332,236.4842834,32.70000076,14,18.70000076,25.71666718,21.31666756,0.2044,981.7956,
2506,1999,R166/T01,Eucalyptus sp. Mt Garnet,Eucalyptus moluccana (northern variant),Adnataria,x,12.58,12.81,9.71,9.87,3.8,2.4,7.2548,Eucalyptus moluccana,Eucalyptus moluccana,,Species,D.Nicolle,"Mt Garnet, Qld",17,43,39,145,2,51,166,1,Alive,Slight,1,Slight,1,?,Very scattered,Primary & secondary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,1999,0,-17.7275,145.0475,Eucalyptus moluccana,"Qld,NSW",Combination,Y,4462,1969,0.4462,21.47500038,24.81666756,17.06666565,879,210,6,101.2084579,548,29,531,39,11.73333359,56.14035416,320.9184265,31,10.10000038,20.89999962,24.33333397,18.14999962,0.1969,878.8031,
2506,1999,R166/T02,Eucalyptus sp. Mt Garnet,Eucalyptus moluccana (northern variant),Adnataria,x,11.58,9.94,7.7,9.59,2.83,1.77,9.5781,Eucalyptus moluccana,Eucalyptus moluccana,,Species,D.Nicolle,"Mt Garnet, Qld",17,43,39,145,2,51,166,2,Alive,None evident,0,Slight,1,?,Very scattered,"Primary, secondary & tertiary branches",3 - 6 months,None evident,,None evident,Flowered,Flowered,1999,0,-17.7275,145.0475,Eucalyptus moluccana,"Qld,NSW",Combination,Y,4462,1969,0.4462,21.47500038,24.81666756,17.06666565,879,210,6,101.2084579,548,29,531,39,11.73333359,56.14035416,320.9184265,31,10.10000038,20.89999962,24.33333397,18.14999962,0.1969,878.8031,
2506,1999,R166/T03,Eucalyptus sp. Mt Garnet,Eucalyptus moluccana (northern variant),Adnataria,x,12.08,11.18,8.62,9.53,3.25,2.21,6.9504,Eucalyptus moluccana,Eucalyptus moluccana,,Species,D.Nicolle,"Mt Garnet, Qld",17,43,39,145,2,51,166,3,Alive,Moderate,2,Moderate,2,?,Moderate,"Primary, secondary & tertiary branches",3 - 6 months,None evident,,None evident,Flowered,Flowered,1999,0,-17.7275,145.0475,Eucalyptus moluccana,"Qld,NSW",Combination,Y,4462,1969,0.4462,21.47500038,24.81666756,17.06666565,879,210,6,101.2084579,548,29,531,39,11.73333359,56.14035416,320.9184265,31,10.10000038,20.89999962,24.33333397,18.14999962,0.1969,878.8031,
2508,1999,R166/T06,Eucalyptus shirleyi,Eucalyptus shirleyi,Adnataria,x,7.24,7.65,5.34,5.62,1.22,0.73,6.2766,Eucalyptus shirleyi,Eucalyptus shirleyi,,Species,D.Nicolle,"Lappa Junction, Qld",17,37,28,144,59,7,166,6,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1999,0,-17.62444444,144.9852778,Eucalyptus shirleyi,Qld,Combination,Y,4158,2012,0.4158,21.94166565,25.10000038,17.73333359,837,219,6,110.2162552,543,18,394,23,12.03333282,57.85256195,306.0439148,31.60000038,10.80000019,20.79999924,24.64999962,18.78333282,0.2012,836.7988,
2508,1999,R166/T07,Eucalyptus shirleyi,Eucalyptus shirleyi,Adnataria,x,9.11,8.76,6.8,7.06,2.39,1.59,5.8116,Eucalyptus shirleyi,Eucalyptus shirleyi,,Species,D.Nicolle,"Lappa Junction, Qld",17,37,28,144,59,7,166,7,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1999,0,-17.62444444,144.9852778,Eucalyptus shirleyi,Qld,Combination,Y,4158,2012,0.4158,21.94166565,25.10000038,17.73333359,837,219,6,110.2162552,543,18,394,23,12.03333282,57.85256195,306.0439148,31.60000038,10.80000019,20.79999924,24.64999962,18.78333282,0.2012,836.7988,
2508,1999,R166/T08,Eucalyptus shirleyi,Eucalyptus shirleyi,Adnataria,x,10.59,10.84,7.96,7.54,2.15,1.36,5.5248,Eucalyptus shirleyi,Eucalyptus shirleyi,,Species,D.Nicolle,"Lappa Junction, Qld",17,37,28,144,59,7,166,8,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1999,0,-17.62444444,144.9852778,Eucalyptus shirleyi,Qld,Combination,Y,4158,2012,0.4158,21.94166565,25.10000038,17.73333359,837,219,6,110.2162552,543,18,394,23,12.03333282,57.85256195,306.0439148,31.60000038,10.80000019,20.79999924,24.64999962,18.78333282,0.2012,836.7988,
2545,1999,R166/T17,Eucalyptus decolor,Eucalyptus decolor,Adnataria,x,11.36,10.54,9.04,8.07,2.67,1.87,2.5013,Eucalyptus decolor,Eucalyptus decolor,,Species,D.Nicolle,"Boynedale, Qld",24,11,51,151,16,32,166,17,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1999,0,-24.1975,151.2755556,Eucalyptus decolor,Qld,Combination,Y,4871,1872,0.4871,21.26666641,25.36666679,16.14999962,912,169,30,58.47696686,427,99,427,99,10.33333302,50.65359497,376.1004028,30.29999924,9.899999619,20.39999962,25.36666679,16.14999962,0.1872,911.8128,
2545,1999,R166/T19,Eucalyptus decolor,Eucalyptus decolor,Adnataria,x,8.43,8.68,6.68,6.02,1.55,1.06,2.5675,Eucalyptus decolor,Eucalyptus decolor,,Species,D.Nicolle,"Boynedale, Qld",24,11,51,151,16,32,166,19,Alive,Slight,1,None evident,0,?,None evident,,,,,None evident,Flowered,Flowered,1999,0,-24.1975,151.2755556,Eucalyptus decolor,Qld,Combination,Y,4871,1872,0.4871,21.26666641,25.36666679,16.14999962,912,169,30,58.47696686,427,99,427,99,10.33333302,50.65359497,376.1004028,30.29999924,9.899999619,20.39999962,25.36666679,16.14999962,0.1872,911.8128,
2545,1999,R166/T20,Eucalyptus decolor,Eucalyptus decolor,Adnataria,x,12.05,10.74,8.27,9.57,3.07,2.14,2.5191,Eucalyptus decolor,Eucalyptus decolor,,Species,D.Nicolle,"Boynedale, Qld",24,11,51,151,16,32,166,20,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1999,0,-24.1975,151.2755556,Eucalyptus decolor,Qld,Combination,Y,4871,1872,0.4871,21.26666641,25.36666679,16.14999962,912,169,30,58.47696686,427,99,427,99,10.33333302,50.65359497,376.1004028,30.29999924,9.899999619,20.39999962,25.36666679,16.14999962,0.1872,911.8128,
2533,1999,R170/T05,Eucalyptus quadricostata,Eucalyptus quadricostata,Adnataria,x,9.57,9.51,7.78,7.4,2.23,1.48,5.5685,Eucalyptus quadricostata,Eucalyptus quadricostata,,Species,D.Nicolle,"Pentland, Qld",20,28,50,145,18,58,170,5,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1999,0,-20.48055556,145.3161111,Eucalyptus quadricostata,Qld,Combination,Y,2719,2320,0.2719,22.64999962,27.29999924,16.78333282,631,143,9,85.0749588,355,34,355,38,12.33333302,50.54644775,432.9969482,33.79999924,9.399999619,24.39999962,27.29999924,18.25,0.232,630.768,
2533,1999,R170/T06,Eucalyptus quadricostata,Eucalyptus quadricostata,Adnataria,x,9.59,9.39,7.94,7.32,2.04,1.3,3.3163,Eucalyptus quadricostata,Eucalyptus quadricostata,,Species,D.Nicolle,"Pentland, Qld",20,28,50,145,18,58,170,6,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1999,0,-20.48055556,145.3161111,Eucalyptus quadricostata,Qld,Combination,Y,2719,2320,0.2719,22.64999962,27.29999924,16.78333282,631,143,9,85.0749588,355,34,355,38,12.33333302,50.54644775,432.9969482,33.79999924,9.399999619,24.39999962,27.29999924,18.25,0.232,630.768,
2533,1999,R170/T07,Eucalyptus quadricostata,Eucalyptus quadricostata,Adnataria,x,9,8.65,7.02,6.48,1.68,1.1,2.776,Eucalyptus quadricostata,Eucalyptus quadricostata,,Species,D.Nicolle,"Pentland, Qld",20,28,50,145,18,58,170,7,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1999,0,-20.48055556,145.3161111,Eucalyptus quadricostata,Qld,Combination,Y,2719,2320,0.2719,22.64999962,27.29999924,16.78333282,631,143,9,85.0749588,355,34,355,38,12.33333302,50.54644775,432.9969482,33.79999924,9.399999619,24.39999962,27.29999924,18.25,0.232,630.768,
